classifier,num_bands,OA,AA,Kappa,classifier_time_sec,selected_bands,experiment,dataset,run,train_time_sec,model_size_mb
rf,40,0.9490116386477,0.9741074974779677,0.943158164049881,24.159380197525024,"[1, 9, 11, 12, 34, 41, 43, 48, 60, 72, 78, 87, 88, 91, 94, 105, 107, 112, 113, 121, 123, 132, 134, 135, 137, 138, 140, 154, 161, 162, 169, 179, 180, 182, 183, 184, 190, 193, 194, 203]",exp1,Salinas,1,62.81041359901428,230.19
svc,40,0.9396822464437465,0.9754651343897587,0.9328627697885095,23.71693444252014,"[1, 9, 11, 12, 34, 41, 43, 48, 60, 72, 78, 87, 88, 91, 94, 105, 107, 112, 113, 121, 123, 132, 134, 135, 137, 138, 140, 154, 161, 162, 169, 179, 180, 182, 183, 184, 190, 193, 194, 203]",exp1,Salinas,1,62.81041359901428,230.19
knn,40,0.9042120820247552,0.9493319008764763,0.8932081358275807,1.8881056308746338,"[1, 9, 11, 12, 34, 41, 43, 48, 60, 72, 78, 87, 88, 91, 94, 105, 107, 112, 113, 121, 123, 132, 134, 135, 137, 138, 140, 154, 161, 162, 169, 179, 180, 182, 183, 184, 190, 193, 194, 203]",exp1,Salinas,1,62.81041359901428,230.19
rf,10,0.941529650840569,0.9701540986361912,0.9348359252414409,13.834986209869385,"[1, 28, 44, 68, 114, 140, 161, 163, 179, 195]",exp1,Salinas,2,62.86672019958496,230.19
svc,10,0.9259190836874192,0.9675245220768519,0.9175737645311753,17.779685497283936,"[1, 28, 44, 68, 114, 140, 161, 163, 179, 195]",exp1,Salinas,2,62.86672019958496,230.19
knn,10,0.9047663033438019,0.947644785130102,0.8938473675928369,0.6631290912628174,"[1, 28, 44, 68, 114, 140, 161, 163, 179, 195]",exp1,Salinas,2,62.86672019958496,230.19
rf,15,0.9439312765564382,0.9703108950600293,0.9375136262012547,14.004839658737183,"[1, 28, 31, 44, 52, 68, 114, 140, 161, 162, 163, 179, 181, 183, 195]",exp1,Salinas,2,62.86672019958496,230.19
svc,15,0.930999445778681,0.9694932582421918,0.923208356943906,18.266202688217163,"[1, 28, 31, 44, 52, 68, 114, 140, 161, 162, 163, 179, 181, 183, 195]",exp1,Salinas,2,62.86672019958496,230.19
knn,15,0.9105856271937928,0.9504339116191138,0.9003420927210697,0.8520863056182861,"[1, 28, 31, 44, 52, 68, 114, 140, 161, 162, 163, 179, 181, 183, 195]",exp1,Salinas,2,62.86672019958496,230.19
rf,20,0.9461481618326252,0.9727909647735115,0.9399814817732762,17.289334297180176,"[1, 28, 31, 44, 52, 68, 85, 114, 120, 127, 137, 140, 143, 161, 162, 163, 179, 181, 183, 195]",exp1,Salinas,2,62.86672019958496,230.19
svc,20,0.9343247736929614,0.9717585926794274,0.9268964404941898,18.07215690612793,"[1, 28, 31, 44, 52, 68, 85, 114, 120, 127, 137, 140, 143, 161, 162, 163, 179, 181, 183, 195]",exp1,Salinas,2,62.86672019958496,230.19
knn,20,0.9092000738961759,0.9508001284978413,0.8987628162290334,1.5794322490692139,"[1, 28, 31, 44, 52, 68, 85, 114, 120, 127, 137, 140, 143, 161, 162, 163, 179, 181, 183, 195]",exp1,Salinas,2,62.86672019958496,230.19
rf,25,0.9465176427119897,0.9728464274202935,0.9403853763759598,21.04115104675293,"[1, 28, 31, 44, 52, 56, 68, 82, 85, 114, 120, 121, 127, 137, 139, 140, 143, 159, 161, 162, 163, 179, 181, 183, 195]",exp1,Salinas,2,62.86672019958496,230.19
svc,25,0.9397746166635876,0.9747415934857891,0.9329610827444761,19.771312713623047,"[1, 28, 31, 44, 52, 56, 68, 82, 85, 114, 120, 121, 127, 137, 139, 140, 143, 159, 161, 162, 163, 179, 181, 183, 195]",exp1,Salinas,2,62.86672019958496,230.19
knn,25,0.9116940698318862,0.951119030300138,0.9015659410564112,1.6405029296875,"[1, 28, 31, 44, 52, 56, 68, 82, 85, 114, 120, 121, 127, 137, 139, 140, 143, 159, 161, 162, 163, 179, 181, 183, 195]",exp1,Salinas,2,62.86672019958496,230.19
rf,30,0.9480879364492888,0.9727662250547201,0.942136734159665,21.266939401626587,"[1, 28, 31, 44, 52, 55, 56, 68, 75, 81, 82, 85, 114, 120, 121, 127, 130, 137, 139, 140, 143, 151, 159, 161, 162, 163, 179, 181, 183, 195]",exp1,Salinas,2,62.86672019958496,230.19
svc,30,0.94079068908184,0.9752497403484026,0.9340888372281216,20.37430477142334,"[1, 28, 31, 44, 52, 55, 56, 68, 75, 81, 82, 85, 114, 120, 121, 127, 130, 137, 139, 140, 143, 151, 159, 161, 162, 163, 179, 181, 183, 195]",exp1,Salinas,2,62.86672019958496,230.19
knn,30,0.9128025124699797,0.9517497185453629,0.9028164073216643,1.627678394317627,"[1, 28, 31, 44, 52, 55, 56, 68, 75, 81, 82, 85, 114, 120, 121, 127, 130, 137, 139, 140, 143, 151, 159, 161, 162, 163, 179, 181, 183, 195]",exp1,Salinas,2,62.86672019958496,230.19
rf,35,0.9507666728246813,0.9741162137529614,0.945110821907858,21.068177700042725,"[1, 3, 6, 28, 31, 36, 44, 52, 55, 56, 68, 75, 81, 82, 85, 114, 120, 121, 127, 130, 137, 139, 140, 143, 151, 159, 161, 162, 163, 166, 179, 181, 183, 187, 195]",exp1,Salinas,2,62.86672019958496,230.19
svc,35,0.9439312765564382,0.9768869967440075,0.9375785737815366,20.53142213821411,"[1, 3, 6, 28, 31, 36, 44, 52, 55, 56, 68, 75, 81, 82, 85, 114, 120, 121, 127, 130, 137, 139, 140, 143, 151, 159, 161, 162, 163, 166, 179, 181, 183, 187, 195]",exp1,Salinas,2,62.86672019958496,230.19
knn,35,0.9103085165342694,0.950656339706732,0.8999994006839622,1.7679839134216309,"[1, 3, 6, 28, 31, 36, 44, 52, 55, 56, 68, 75, 81, 82, 85, 114, 120, 121, 127, 130, 137, 139, 140, 143, 151, 159, 161, 162, 163, 166, 179, 181, 183, 187, 195]",exp1,Salinas,2,62.86672019958496,230.19
